506,2;505,1;502,1;
507,2;504,1;503,1;
508,2;501,1;100,1;
509,2;500,1;498,1;
510,2;499,1;497,1;
511,2;496,1;119,1;
512,2;495,1;494,1;
513,3;493,1;509,2;
514,2;492,1;491,1;
515,2;490,1;489,1;
516,3;488,1;514,2;
517,2;487,1;483,1;
518,2;486,1;471,1;
519,3;485,1;517,2;
520,2;484,1;465,1;
521,2;482,1;481,1;
522,4;480,1;519,3;
523,2;479,1;422,1;
524,2;478,1;396,1;
525,2;477,1;392,1;
526,3;476,1;524,2;
527,2;475,1;467,1;
528,2;474,1;390,1;
529,2;473,1;472,1;
530,3;470,1;518,2;
531,2;469,1;468,1;
532,2;466,1;457,1;
533,2;464,1;459,1;
534,2;463,1;359,1;
535,2;462,1;461,1;
536,2;460,1;458,1;
537,3;456,1;532,2;
538,2;455,1;450,1;
539,3;454,1;538,2;
540,2;453,1;451,1;
541,2;452,1;391,1;
542,2;449,1;446,1;
543,2;448,1;441,1;
544,2;447,1;393,1;
545,2;445,1;429,1;
546,2;444,1;399,1;
547,3;443,1;543,2;
548,3;442,1;544,2;
549,2;440,1;400,1;
550,2;439,1;383,1;
551,2;437,1;425,1;
552,2;436,1;434,1;
553,3;435,1;545,2;
554,2;433,1;428,1;
555,2;432,1;430,1;
556,2;431,1;411,1;
557,2;426,1;424,1;
558,4;423,1;537,3;
559,2;421,1;420,1;
560,2;419,1;416,1;
561,3;415,1;551,2;
562,3;407,1;523,2;
563,2;406,1;386,1;
564,2;404,1;398,1;
565,3;403,1;549,2;
566,2;402,1;401,1;
567,2;397,1;382,1;
568,4;395,1;548,3;
569,5;394,1;568,4;
570,3;389,1;567,2;
571,2;388,1;385,1;
572,3;387,1;571,2;
573,2;381,1;379,1;
574,3;378,1;573,2;
575,2;377,1;376,1;
576,2;372,1;363,1;
577,2;370,1;369,1;
578,2;362,1;361,1;
579,3;360,1;534,2;
580,2;358,1;357,1;
581,2;355,1;354,1;
582,2;350,1;349,1;
583,2;348,1;347,1;
584,2;346,1;345,1;
585,2;344,1;343,1;
586,2;340,1;13,1;
587,2;339,1;336,1;
588,3;338,1;587,2;
589,4;337,1;588,3;
590,2;335,1;334,1;
591,3;333,1;590,2;
592,2;332,1;53,1;
593,3;331,1;592,2;
594,2;330,1;328,1;
595,3;329,1;594,2;
596,2;327,1;319,1;
597,2;326,1;324,1;
598,2;325,1;43,1;
599,2;323,1;317,1;
600,2;322,1;321,1;
601,3;320,1;600,2;
602,2;318,1;313,1;
603,2;316,1;207,1;
604,2;315,1;35,1;
605,2;314,1;308,1;
606,2;312,1;309,1;
607,2;311,1;206,1;
608,2;307,1;306,1;
609,2;305,1;272,1;
610,2;304,1;275,1;
611,2;303,1;302,1;
612,2;301,1;239,1;
613,2;300,1;298,1;
614,2;299,1;202,1;
615,2;297,1;294,1;
616,2;296,1;295,1;
617,2;292,1;290,1;
618,3;291,1;617,2;
619,2;289,1;287,1;
620,3;288,1;619,2;
621,2;286,1;56,1;
622,2;285,1;194,1;
623,2;284,1;199,1;
624,2;281,1;279,1;
625,2;278,1;82,1;
626,2;277,1;274,1;
627,2;276,1;273,1;
628,3;271,1;598,2;
629,2;270,1;45,1;
630,2;269,1;212,1;
631,2;268,1;267,1;
632,2;266,1;259,1;
633,2;264,1;258,1;
634,2;263,1;261,1;
635,2;262,1;257,1;
636,3;260,1;634,2;
637,2;256,1;203,1;
638,2;255,1;254,1;
639,2;252,1;249,1;
640,2;251,1;250,1;
641,2;248,1;59,1;
642,2;247,1;244,1;
643,2;246,1;58,1;
644,2;245,1;60,1;
645,2;243,1;238,1;
646,2;242,1;241,1;
647,3;240,1;646,2;
648,2;237,1;231,1;
649,2;236,1;234,1;
650,2;235,1;230,1;
651,2;233,1;232,1;
652,2;229,1;175,1;
653,2;228,1;98,1;
654,3;227,1;648,2;
655,2;226,1;224,1;
656,3;225,1;655,2;
657,2;223,1;173,1;
658,2;222,1;220,1;
659,2;221,1;218,1;
660,2;216,1;208,1;
661,2;215,1;213,1;
662,2;211,1;209,1;
