11314,2;11153,1;10550,1;
11315,2;10777,1;2002,1;
11316,2;10346,1;1032,1;
11317,2;10304,1;8543,1;
11318,2;9989,1;800,1;
11319,2;9845,1;8701,1;
11320,2;9080,1;4772,1;
11321,2;8665,1;2931,1;
11322,2;8485,1;1871,1;
11323,2;8062,1;7888,1;
11324,2;7003,1;5634,1;
11325,2;6823,1;6121,1;
11326,2;6518,1;3665,1;
11327,2;5392,1;14,1;
11328,2;4635,1;1063,1;
11329,3;4495,1;11320,2;
11330,2;3550,1;1047,1;
11331,2;2726,1;2217,1;
11332,2;2658,1;2040,1;
11333,5;11321,2;11329,3;
11334,2;11190,1;10653,1;
11335,2;11170,1;6022,1;
11336,2;10853,1;2821,1;
11337,2;10509,1;5335,1;
11338,2;10417,1;4654,1;
11339,2;10279,1;87,1;
11340,2;10258,1;7068,1;
11341,2;10202,1;2807,1;
11342,2;10136,1;3232,1;
11343,2;9946,1;1176,1;
11344,2;9726,1;6583,1;
11345,2;9575,1;1681,1;
11346,2;9511,1;5106,1;
11347,2;9482,1;6453,1;
11348,2;9388,1;598,1;
11349,2;9202,1;9128,1;
11350,2;9101,1;4820,1;
11351,2;9068,1;5790,1;
11352,2;8829,1;3970,1;
11353,2;8697,1;5843,1;
11354,2;8447,1;1231,1;
11355,2;8278,1;2100,1;
11356,2;7899,1;5124,1;
11357,2;7896,1;6185,1;
11358,2;7641,1;4652,1;
11359,2;7537,1;1551,1;
11360,2;7461,1;1646,1;
11361,2;7331,1;5633,1;
11362,2;6915,1;1578,1;
11363,2;6822,1;1729,1;
11364,2;6759,1;1584,1;
11365,2;6728,1;4222,1;
11366,2;6210,1;396,1;
11367,2;5942,1;4076,1;
11368,2;5642,1;4892,1;
11369,2;5612,1;4498,1;
11370,2;5516,1;1200,1;
11371,2;4721,1;1986,1;
11372,2;4612,1;3632,1;
11373,2;4582,1;583,1;
11374,2;4515,1;144,1;
11375,3;4090,1;11374,2;
11376,2;3737,1;2538,1;
11377,2;3636,1;1297,1;
11378,2;3208,1;699,1;
11379,4;3198,1;11375,3;
11380,2;2995,1;2240,1;
11381,6;1506,1;11333,5;
11382,10;11379,4;11381,6;
11383,3;11335,2;8349,1;
11384,3;11351,2;6649,1;
11385,3;11355,2;402,1;
11386,3;11359,2;2765,1;
11387,3;11367,2;9342,1;
11388,3;11334,2;8362,1;
11389,3;11338,2;9988,1;
11390,3;11342,2;8942,1;
11391,3;11354,2;8144,1;
11392,3;11358,2;10963,1;
11393,3;11370,2;11136,1;
11394,3;11378,2;916,1;
11395,3;11373,2;7411,1;
11396,3;11369,2;8445,1;
11397,3;11361,2;5080,1;
11398,3;11357,2;222,1;
11399,3;11353,2;306,1;
11400,3;11349,2;592,1;
11401,3;11345,2;697,1;
11402,3;11344,2;10556,1;
11403,3;11352,2;9412,1;
11404,3;11364,2;1712,1;
11405,5;11315,2;11392,3;
11406,3;11327,2;5504,1;
11407,3;11331,2;427,1;
11408,3;11330,2;6838,1;
11409,3;11325,2;6302,1;
11410,3;11316,2;2313,1;
11411,3;11328,2;6440,1;
11412,3;11332,2;1887,1;
11413,2;11313,1;3841,1;
11414,2;11312,1;6160,1;
11415,2;11308,1;6346,1;
11416,2;11306,1;7886,1;
11417,2;11302,1;9558,1;
11418,2;11300,1;9098,1;
11419,2;11298,1;5919,1;
11420,2;11295,1;9314,1;
11421,2;11294,1;11144,1;
11422,2;11293,1;10102,1;
11423,2;11292,1;1462,1;
11424,2;11289,1;8671,1;
11425,2;11288,1;2759,1;
11426,2;11286,1;4469,1;
11427,2;11278,1;4916,1;
11428,2;11276,1;5170,1;
11429,2;11273,1;10408,1;
11430,2;11272,1;10637,1;
11431,2;11271,1;772,1;
11432,2;11270,1;7536,1;
11433,2;11262,1;8148,1;
11434,2;11261,1;3525,1;
11435,2;11260,1;1601,1;
11436,2;11259,1;5605,1;
11437,2;11257,1;3975,1;
11438,2;11248,1;10480,1;
11439,2;11247,1;7217,1;
11440,2;11246,1;1947,1;
11441,2;11244,1;9835,1;
11442,2;11242,1;4260,1;
11443,2;11241,1;4138,1;
11444,2;11239,1;2610,1;
11445,2;11235,1;9014,1;
11446,2;11234,1;3977,1;
11447,2;11231,1;714,1;
11448,2;11228,1;3802,1;
11449,2;11227,1;9581,1;
11450,2;11225,1;4000,1;
11451,2;11221,1;1181,1;
11452,2;11220,1;4587,1;
11453,2;11218,1;381,1;
11454,2;11216,1;10235,1;
11455,2;11210,1;5450,1;
11456,2;11209,1;4408,1;
11457,2;11208,1;10391,1;
11458,2;11205,1;11007,1;
11459,2;11202,1;5096,1;
11460,2;11200,1;10588,1;
11461,2;11199,1;4137,1;
11462,2;11197,1;3476,1;
11463,2;11193,1;9596,1;
11464,2;11191,1;3622,1;
11465,2;11186,1;8524,1;
11466,2;11183,1;6952,1;
11467,2;11181,1;10270,1;
11468,2;11178,1;7724,1;
11469,2;11177,1;7636,1;
11470,2;11174,1;1567,1;
11471,2;11172,1;6782,1;
11472,3;11169,1;11430,2;
11473,2;11167,1;7676,1;
11474,2;11163,1;9794,1;
11475,2;11160,1;4466,1;
11476,2;11159,1;5264,1;
11477,2;11158,1;5987,1;
11478,2;11157,1;9925,1;
11479,2;11154,1;2967,1;
11480,2;11148,1;166,1;
11481,2;11145,1;7966,1;
11482,2;11143,1;5912,1;
11483,2;11141,1;10564,1;
11484,2;11140,1;5589,1;
11485,2;11138,1;3714,1;
11486,2;11132,1;11109,1;
11487,2;11129,1;8612,1;
11488,2;11126,1;5455,1;
11489,2;11123,1;6144,1;
11490,2;11121,1;7094,1;
11491,2;11118,1;8325,1;
11492,2;11115,1;2573,1;
11493,2;11112,1;10436,1;
11494,3;11110,1;11473,2;
11495,2;11108,1;1610,1;
11496,2;11106,1;10018,1;
11497,2;11105,1;8609,1;
11498,2;11101,1;980,1;
11499,2;11095,1;2385,1;
11500,2;11092,1;7938,1;
11501,2;11091,1;5887,1;
11502,2;11089,1;8622,1;
11503,2;11088,1;4333,1;
11504,2;11087,1;2088,1;
11505,2;11086,1;10628,1;
11506,2;11085,1;9510,1;
11507,2;11081,1;9078,1;
11508,2;11078,1;8078,1;
11509,2;11076,1;108,1;
11510,2;11075,1;10210,1;
11511,2;11074,1;1660,1;
11512,2;11073,1;9374,1;
11513,2;11069,1;2371,1;
11514,2;11064,1;5994,1;
11515,2;11059,1;9389,1;
11516,2;11058,1;3008,1;
11517,2;11055,1;7218,1;
11518,2;11051,1;10204,1;
11519,2;11050,1;3988,1;
11520,2;11048,1;2522,1;
11521,2;11042,1;50,1;
11522,2;11041,1;9639,1;
11523,2;11040,1;6102,1;
11524,2;11039,1;7143,1;
11525,2;11038,1;448,1;
11526,2;11036,1;7858,1;
11527,2;11034,1;6494,1;
11528,2;11033,1;2853,1;
11529,2;11031,1;2467,1;
11530,2;11029,1;4758,1;
11531,2;11028,1;3599,1;
11532,2;11027,1;6555,1;
11533,2;11026,1;4044,1;
11534,2;11025,1;10930,1;
11535,2;11024,1;9599,1;
11536,2;11022,1;3158,1;
11537,2;11020,1;2656,1;
11538,2;11019,1;1643,1;
11539,2;11015,1;3777,1;
11540,2;11014,1;7018,1;
11541,2;11013,1;9337,1;
11542,2;11012,1;6209,1;
11543,2;11011,1;3650,1;
11544,2;11010,1;6439,1;
11545,2;11009,1;9700,1;
11546,2;11005,1;10267,1;
11547,2;11004,1;4214,1;
11548,2;11001,1;438,1;
11549,2;10999,1;9446,1;
11550,2;10997,1;1029,1;
11551,2;10996,1;8232,1;
11552,2;10992,1;2789,1;
11553,2;10989,1;8265,1;
11554,2;10988,1;9278,1;
11555,2;10985,1;4764,1;
11556,2;10983,1;7803,1;
11557,2;10982,1;4541,1;
11558,2;10981,1;6488,1;
11559,2;10980,1;7665,1;
11560,2;10979,1;2447,1;
11561,2;10977,1;9831,1;
11562,2;10972,1;8911,1;
11563,2;10970,1;3477,1;
11564,2;10966,1;60,1;
11565,2;10965,1;1045,1;
11566,2;10962,1;1094,1;
11567,2;10961,1;8294,1;
11568,2;10958,1;7733,1;
11569,2;10956,1;7202,1;
11570,2;10955,1;7144,1;
11571,2;10954,1;3053,1;
11572,2;10952,1;1401,1;
11573,2;10949,1;3992,1;
11574,3;10946,1;11431,2;
11575,2;10945,1;8898,1;
11576,2;10942,1;7713,1;
11577,2;10940,1;5814,1;
11578,2;10939,1;1437,1;
11579,2;10937,1;7263,1;
11580,2;10931,1;90,1;
11581,2;10929,1;9083,1;
11582,2;10926,1;6513,1;
11583,2;10923,1;5139,1;
11584,2;10920,1;6576,1;
11585,2;10918,1;7786,1;
11586,2;10917,1;6714,1;
11587,2;10916,1;8621,1;
11588,3;10915,1;11413,2;
11589,2;10910,1;8288,1;
11590,2;10907,1;6900,1;
11591,2;10906,1;10276,1;
11592,2;10904,1;370,1;
11593,2;10903,1;1820,1;
11594,2;10902,1;8951,1;
11595,2;10901,1;8588,1;
11596,2;10900,1;2971,1;
11597,2;10896,1;515,1;
11598,2;10889,1;7040,1;
11599,2;10888,1;4568,1;
11600,2;10887,1;6279,1;
11601,2;10886,1;3277,1;
11602,2;10885,1;5356,1;
11603,2;10884,1;5123,1;
11604,2;10883,1;9470,1;
11605,2;10882,1;8025,1;
11606,2;10876,1;4402,1;
11607,2;10875,1;10312,1;
11608,2;10872,1;2587,1;
11609,2;10870,1;6792,1;
11610,2;10866,1;8851,1;
11611,2;10865,1;2496,1;
11612,2;10863,1;4336,1;
11613,2;10860,1;4765,1;
11614,2;10859,1;2976,1;
11615,2;10858,1;6311,1;
11616,2;10857,1;9254,1;
11617,2;10852,1;9574,1;
11618,2;10849,1;7534,1;
11619,2;10848,1;5007,1;
11620,2;10847,1;8220,1;
11621,2;10845,1;6345,1;
11622,2;10844,1;435,1;
11623,2;10842,1;4782,1;
11624,2;10841,1;6335,1;
11625,2;10839,1;347,1;
11626,2;10835,1;9008,1;
11627,2;10834,1;46,1;
11628,2;10831,1;7231,1;
11629,2;10830,1;4696,1;
11630,2;10829,1;6866,1;
11631,2;10828,1;1707,1;
11632,2;10827,1;1513,1;
11633,2;10822,1;4010,1;
11634,2;10820,1;4508,1;
11635,2;10819,1;5004,1;
11636,2;10818,1;5015,1;
11637,2;10817,1;4262,1;
11638,2;10816,1;4603,1;
11639,2;10812,1;3980,1;
11640,2;10811,1;4705,1;
11641,2;10804,1;5305,1;
11642,2;10803,1;622,1;
11643,2;10801,1;7382,1;
11644,2;10799,1;1934,1;
11645,2;10796,1;8009,1;
11646,2;10792,1;10537,1;
11647,2;10790,1;3926,1;
11648,2;10788,1;1335,1;
11649,2;10783,1;10211,1;
11650,2;10782,1;6393,1;
11651,2;10778,1;10221,1;
11652,2;10776,1;2306,1;
11653,2;10775,1;129,1;
